Keyword,Co-occurring Word,Frequency,Category
electronic health record,quality,14,Other
electronic health record,systems,26,Other
electronic health record,such,21,Other
electronic health record,information,31,Other
electronic health record,due,12,Other
electronic health record,access,17,Other
electronic health record,however,18,Other
electronic health record,different,16,Other
electronic health record,based,18,Other
electronic health record,not,13,Other
electronic health record,how,10,Other
electronic health record,providers,12,Other
electronic health record,some,10,Other
electronic health record,physicians,10,Other
electronic health record,but,11,Other
electronic health record,blockchain,11,Other
electronic health record,time,11,Other
electronic health record,privacy,11,ethical consideration
electronic health record,all,14,Other
electronic health record,also,13,Other
electronic health record,developed,10,Other
electronic health record,will,10,Other
electronic health record,ensure,10,Other
electronic health record,technology,17,Other
electronic health record,been,19,Other
electronic health record,design,10,Other
electronic health record,sharing,10,Other
electronic health record,security,16,ethical consideration
electronic health record,applications,10,Other
electronic health record,challenges,12,Other
electronic health record,copyright,11,Other
electronic health record,delivery,11,Other
electronic health record,support,11,Other
electronic health record,services,10,Other
electronic health record,one,12,Other
electronic health record,development,13,Other
electronic health record,process,10,Other
searchable encryption,scheme,13,Other
searchable encryption,encryption,13,Other
searchable encryption,for,13,Other
searchable encryption,that,10,Other
searchable encryption,searchable,13,Other
searchable encryption,cloud,11,Other
searchable encryption,search,11,Other
searchable encryption,system,11,Other
searchable encryption,and,13,Other
searchable encryption,this,12,Other
searchable encryption,with,10,Other
searchable encryption,paper,10,Other
searchable encryption,data,12,Other
searchable encryption,privacy,10,ethical consideration
searchable encryption,proposed,10,Other
behavioral health,new,10,Other
behavioral health,for,13,Other
behavioral health,behavioral,13,Other
behavioral health,and,13,Other
behavioral health,use,13,Other
behavioral health,this,12,Other
behavioral health,with,13,Other
behavioral health,all,10,Other
behavioral health,between,10,Other
digital divide,was,18,Other
digital divide,were,17,Other
digital divide,has,11,Other
digital divide,patient,12,Other
digital divide,study,15,Other
digital divide,from,22,Other
digital divide,not,16,Other
digital divide,for,25,Other
digital divide,access,13,Other
digital divide,and,27,Other
digital divide,their,14,Other
digital divide,survey,11,Other
digital divide,those,11,Other
digital divide,during,10,Other
digital divide,author,14,Other
digital divide,use,22,Other
digital divide,this,20,Other
digital divide,divide,27,Other
digital divide,most,11,Other
digital divide,methods,15,Other
digital divide,with,27,Other
digital divide,digital,27,Other
digital divide,other,10,Other
digital divide,care,14,Other
digital divide,about,10,Other
digital divide,technology,14,Other
digital divide,years,10,Other
digital divide,are,16,Other
digital divide,results,20,Other
digital divide,data,16,Other
digital divide,healthcare,11,Other
digital divide,impact,10,Other
digital divide,can,12,Other
digital divide,that,21,Other
digital divide,factors,10,Other
digital divide,services,13,Other
digital divide,barriers,11,Other
digital divide,however,14,Other
digital divide,using,12,Other
digital divide,internet,11,Other
digital divide,such,12,Other
digital divide,more,12,Other
digital divide,information,12,Other
digital divide,need,10,Other
digital divide,have,17,Other
digital divide,higher,11,Other
digital divide,groups,10,Other
digital divide,used,10,Other
digital divide,patients,11,Other
digital divide,age,10,Other
digital divide,population,10,Other
digital divide,education,11,Other
training,for,10,Other
training,and,10,Other
training,with,10,Other
resource allocation,are,17,Other
resource allocation,results,14,Other
resource allocation,network,12,Other
resource allocation,paper,15,Other
resource allocation,resource,19,Other
resource allocation,show,11,Other
resource allocation,networks,10,Other
resource allocation,which,14,Other
resource allocation,for,17,Other
resource allocation,that,15,Other
resource allocation,proposed,16,Other
resource allocation,and,19,Other
resource allocation,performance,12,Other
resource allocation,algorithm,14,Other
resource allocation,allocation,19,Other
resource allocation,this,19,Other
resource allocation,has,14,Other
resource allocation,data,10,Other
resource allocation,systems,10,Other
resource allocation,efficient,10,Other
resource allocation,computing,10,Other
resource allocation,such,10,Other
resource allocation,healthcare,10,Other
resource allocation,based,11,Other
resource allocation,consumption,12,Other
resource allocation,with,15,Other
resource allocation,simulation,10,Other
resource allocation,can,11,Other
resource allocation,energy,11,Other
resource allocation,applications,11,Other
resource allocation,communication,10,Other
chronic pain,pain,10,Other
chronic pain,and,10,Other
chronic pain,chronic,10,Other
chronic pain,with,10,Other
telerehabilitation,was,24,Other
telerehabilitation,time,11,Other
telerehabilitation,were,20,Other
telerehabilitation,significant,11,Other
telerehabilitation,quality,14,Other
telerehabilitation,may,10,Other
telerehabilitation,study,23,Other
telerehabilitation,healthcare,15,Other
telerehabilitation,based,10,Other
telerehabilitation,for,35,Other
telerehabilitation,all,24,Other
telerehabilitation,improve,15,Other
telerehabilitation,and,39,Other
telerehabilitation,effective,10,Other
telerehabilitation,patients,22,Other
telerehabilitation,use,27,Other
telerehabilitation,this,35,Other
telerehabilitation,conducted,13,Other
telerehabilitation,authors,12,Other
telerehabilitation,with,31,Other
telerehabilitation,digital,12,Other
telerehabilitation,has,16,Other
telerehabilitation,data,11,Other
telerehabilitation,been,14,Other
telerehabilitation,pittsburgh,17,Other
telerehabilitation,library,17,Other
telerehabilitation,development,11,Other
telerehabilitation,that,25,Other
telerehabilitation,pandemic,11,Other
telerehabilitation,system,28,Other
telerehabilitation,have,14,Other
telerehabilitation,background,11,Other
telerehabilitation,telemedicine,16,Other
telerehabilitation,university,19,Other
telerehabilitation,services,10,Other
telerehabilitation,implementation,10,Other
telerehabilitation,telehealth,17,Other
telerehabilitation,reserved,18,Other
telerehabilitation,methods,13,Other
telerehabilitation,rights,18,Other
telerehabilitation,training,11,Other
telerehabilitation,rehabilitation,24,Other
telerehabilitation,their,11,Other
telerehabilitation,used,11,Other
telerehabilitation,during,16,Other
telerehabilitation,using,11,Other
telerehabilitation,care,13,Other
telerehabilitation,usability,14,usability
telerehabilitation,results,23,Other
telerehabilitation,between,11,Other
telerehabilitation,are,13,Other
telerehabilitation,which,11,Other
telerehabilitation,potential,11,Other
telerehabilitation,process,10,Other
telerehabilitation,physical,10,Other
telerehabilitation,proposed,10,Other
telerehabilitation,user,10,Other
telerehabilitation,patient,14,Other
telerehabilitation,from,17,Other
technology adoption,was,11,Other
technology adoption,study,12,Other
technology adoption,for,15,Other
technology adoption,that,10,Other
technology adoption,and,15,Other
technology adoption,use,13,Other
technology adoption,adoption,15,Other
technology adoption,this,15,Other
technology adoption,with,12,Other
technology adoption,technology,15,Other
technology adoption,research,10,Other
deep learning,was,36,Other
deep learning,time,35,Other
deep learning,has,51,Other
deep learning,dataset,33,Other
deep learning,data,77,Other
deep learning,images,28,Other
deep learning,been,32,Other
deep learning,quality,21,Other
deep learning,world,13,Other
deep learning,through,20,Other
deep learning,medical,41,Other
deep learning,best,22,Other
deep learning,models,42,Other
deep learning,based,71,Other
deep learning,work,24,Other
deep learning,deep,131,Other
deep learning,possible,24,Other
deep learning,networks,44,Other
deep learning,neural,73,Other
deep learning,memory,14,Other
deep learning,from,83,Other
deep learning,model,64,Other
deep learning,than,26,Other
deep learning,first,24,Other
deep learning,can,77,Other
deep learning,devices,29,Other
deep learning,which,66,Other
deep learning,large,14,Other
deep learning,perform,12,Other
deep learning,task,12,Other
deep learning,for,126,Other
deep learning,step,10,Other
deep learning,that,90,Other
deep learning,validated,16,Other
deep learning,score,13,Other
deep learning,multiple,18,Other
deep learning,learning,131,Other
deep learning,transfer,16,Other
deep learning,have,41,Other
deep learning,then,22,Other
deep learning,solution,10,Other
deep learning,mobile,40,Other
deep learning,and,131,Other
deep learning,both,19,Other
deep learning,application,22,Other
deep learning,suitable,12,Other
deep learning,remote,21,Other
deep learning,make,15,Other
deep learning,help,13,Other
deep learning,detect,12,Other
deep learning,machine,41,Other
deep learning,compared,22,Other
deep learning,use,82,Other
deep learning,our,55,Other
deep learning,convolutional,54,Other
deep learning,processing,34,Other
deep learning,this,113,Other
deep learning,smartphones,16,Other
deep learning,conducted,16,Other
deep learning,public,11,Other
deep learning,publicly,12,Other
deep learning,available,18,Other
deep learning,research,41,Other
deep learning,classification,43,Other
deep learning,datasets,24,Other
deep learning,most,22,Other
deep learning,however,33,Other
deep learning,using,89,Other
deep learning,smartphone,19,Other
deep learning,only,21,Other
deep learning,different,34,Other
deep learning,achieved,21,Other
deep learning,while,25,Other
deep learning,with,108,Other
deep learning,evaluate,13,Other
deep learning,approach,46,Other
deep learning,analysis,34,Other
deep learning,image,23,Other
deep learning,technology,17,Other
deep learning,screening,10,Other
deep learning,accurate,17,Other
deep learning,trained,19,Other
deep learning,resources,10,Other
deep learning,are,97,Other
deep learning,nature,17,Other
deep learning,features,45,Other
deep learning,intelligence,22,Other
deep learning,may,17,Other
deep learning,participants,15,Other
deep learning,therefore,21,Other
deep learning,study,44,Other
deep learning,prediction,26,Other
deep learning,artificial,24,Other
deep learning,determine,11,Other
deep learning,over,15,Other
deep learning,between,23,Other
deep learning,not,23,Other
deep learning,extract,26,Other
deep learning,main,15,Other
deep learning,how,16,Other
deep learning,wearable,17,Other
deep learning,develop,14,Other
deep learning,against,11,Other
deep learning,applications,46,Other
deep learning,error,10,Other
deep learning,presents,19,Other
deep learning,performance,43,Other
deep learning,these,40,Other
deep learning,also,32,Other
deep learning,thus,14,Other
deep learning,their,37,Other
deep learning,literature,10,Other
deep learning,used,62,Other
deep learning,existing,18,Other
deep learning,into,26,Other
deep learning,current,17,Other
deep learning,process,22,Other
deep learning,promising,12,Other
deep learning,authors,28,Other
deep learning,treatment,14,Other
deep learning,predict,17,Other
deep learning,methods,48,Other
deep learning,feature,38,Other
deep learning,will,17,Other
deep learning,novel,21,Other
deep learning,digital,27,Other
deep learning,one,33,Other
deep learning,cnn,31,Other
deep learning,support,25,Other
deep learning,were,27,Other
deep learning,mhealth,12,Other
deep learning,network,78,Other
deep learning,patient,33,Other
deep learning,classifier,15,Other
deep learning,systems,39,Other
deep learning,vital,11,Other
deep learning,healthcare,55,Other
deep learning,har,13,Other
deep learning,long,12,Other
deep learning,accuracy,59,Other
deep learning,physical,17,Other
deep learning,uses,38,Other
deep learning,various,22,Other
deep learning,proposed,69,Other
deep learning,due,25,Other
deep learning,sensor,21,Other
deep learning,limited,13,Other
deep learning,electronic,16,Other
deep learning,many,14,Other
deep learning,system,52,Other
deep learning,overall,13,Other
deep learning,techniques,18,Other
deep learning,including,16,Other
deep learning,potential,11,Other
deep learning,algorithms,25,Other
deep learning,identify,25,Other
deep learning,architecture,17,Other
deep learning,human,25,Other
deep learning,better,27,Other
deep learning,activity,25,Other
deep learning,computer,15,Other
deep learning,patients,48,Other
deep learning,lstm,13,Other
